stt,file_path,duration,lastest_used_value
340,\\hai2\Video gốc\Doll\k3\v17.mp4,8:39,37669183
341,\\hai2\Video gốc\Doll\k3\v18.mp4,9:08,37669137
342,\\hai2\Video gốc\Doll\k3\v19.mp4,12:04,37669025
343,\\hai2\Video gốc\Doll\k3\v2.mp4,5:15,37669935
344,\\hai2\Video gốc\Doll\k3\v20.mp4,9:20,37669103
345,\\hai2\Video gốc\Doll\k3\v21 vanh sua.mp4,9:10,37669085
346,\\hai2\Video gốc\Doll\k3\v22 sửa lại.mp4,4:45,37668959
347,\\hai2\Video gốc\Doll\k3\v23.mp4,6:17,37668779
348,\\hai2\Video gốc\Doll\k3\v24.mp4,7:19,37668721
349,\\hai2\Video gốc\Doll\k3\v25 .mp4,8:20,37668960
350,\\hai2\Video gốc\Doll\k3\v26.mp4,10:02,37668889
351,\\hai2\Video gốc\Doll\k3\v27 sua lai.mp4,6:38,37668872
352,\\hai2\Video gốc\Doll\k3\v28.mp4,10:22,37668734
353,\\hai2\Video gốc\Doll\k3\v29.mp4,8:55,39648343
354,\\hai2\Video gốc\Doll\k3\v3.mp4,9:08,37669810
355,\\hai2\Video gốc\Doll\k3\v30.mp4,11:12,39662043
356,\\hai2\Video gốc\Doll\k3\v32 sua lai.mp4,10:18,37668729
357,\\hai2\Video gốc\Doll\k3\v33.mp4,9:20,37668741
358,\\hai2\Video gốc\Doll\k3\v34.mp4,11:02,37668720
359,\\hai2\Video gốc\Doll\k3\v35 sua lai anh sang.mp4,8:26,37668737
360,\\hai2\Video gốc\Doll\k3\v36.mp4,11:35,38506622
361,\\hai2\Video gốc\Doll\k3\v37 sửa.mp4,11:44,37678247
362,\\hai2\Video gốc\Doll\k3\v38 sua lai 2.mp4,10:10,37258892
